# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm2d/02_W_SALINAS_2Dextn_PWD_sublyrs_Er3
# Data Access:	Total
# Event:	Event_21
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06_MOHN
# Overlay:	Layer Thickness
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1798693.8750000000     597044.6875000000       -351.8710632324      16130.9238281250
    1798603.2500000000     597164.3750000000       -330.5987548828      16075.1806640625
    1798512.5000000000     597284.0625000000       -300.4465942383      15919.5986328125
    1798421.8750000000     597403.7500000000       -259.6500854492      15634.2001953125
    1798331.2500000000     597523.4375000000       -206.8778839111      15210.9716796875
    1798240.6250000000     597643.1250000000       -146.6005401611      14697.0917968750
    1798150.0000000000     597762.8125000000        -84.0771942139      14147.0322265625
    1798059.3750000000     597882.5000000000        -49.1333770752      13909.2861328125
    1797968.7500000000     598002.1875000000         -6.0772948265      13596.6835937500
    1797878.1250000000     598121.8750000000         58.1060447693      13062.1953125000
    1797787.5000000000     598241.5625000000        126.7038650513      12462.3564453125
    1797696.8750000000     598361.3125000000        197.5134429932      11780.1992187500
    1797606.2500000000     598480.9375000000        267.8554687500      11098.0546875000
    1797515.5000000000     598600.6875000000        332.2247924805      10492.8193359375
    1797424.8750000000     598720.3750000000        396.2355346680       9898.1484375000
    1797334.2500000000     598840.0625000000        441.1470947266       9516.1865234375
    1797243.6250000000     598959.7500000000        487.1604309082       9122.7607421875
    1797153.0000000000     599079.4375000000        522.2501831055       8727.2958984375
    1797062.3750000000     599199.1250000000        548.5081176758       8407.9277343750
    1796971.7500000000     599318.8125000000        567.2155761719       8171.6147460938
    1796881.1250000000     599438.5000000000        579.8472290039       8002.1367187500
    1796790.5000000000     599558.1875000000        587.8330078125       7883.7607421875
    1796699.8750000000     599677.8750000000        592.2659301758       7804.4619140625
    1796609.2500000000     599797.5625000000        594.4823608398       7761.6621093750
    1796518.6250000000     599917.2500000000        595.6242675781       7738.7421875000
    1796428.0000000000     600036.9375000000        596.4249877930       7719.5717773438
    1796337.2500000000     600156.6250000000        593.8826904297       7737.1728515625
    1796281.0000000000     600231.0625000000        592.3029785156       7766.7216796875
    1796242.7500000000     600273.1250000000        591.3404541016       7786.4858398438
    1796141.7500000000     600384.1875000000        587.1825561523       7793.0322265625
    1796040.7500000000     600495.2500000000        581.1599731445       7762.0322265625
    1795939.7500000000     600606.3750000000        573.2659912109       7751.6313476563
    1795838.7500000000     600717.4375000000        565.3715209961       7707.9985351563
    1795737.7500000000     600828.5625000000        557.4774169922       7657.0419921875
    1795636.7500000000     600939.6250000000        551.9068603516       7685.1630859375
    1795535.8750000000     601050.7500000000        546.5610961914       7720.9384765625
    1795434.8750000000     601161.8750000000        541.2150878906       7756.7080078125
    1795333.8750000000     601272.9375000000        530.9115600586       7708.3613281250
    1795232.8750000000     601384.0625000000        517.8822021484       7710.0009765625
    1795131.8750000000     601495.1250000000        501.9245910645       7743.8608398438
    1795030.8750000000     601606.2500000000        481.2375793457       7723.3710937500
    1794929.8750000000     601717.3125000000        460.3650817871       7700.7392578125
    1794828.8750000000     601828.3750000000        439.4911804199       7678.1025390625
    1794727.8750000000     601939.5000000000        418.6188964844       7655.4687500000
    1794627.0000000000     602050.6250000000        399.8364257813       7654.1674804688
    1794525.8750000000     602161.6875000000        383.0674133301       7654.4150390625
    1794425.0000000000     602272.8125000000        368.3851013184       7669.3164062500
    1794324.0000000000     602383.8750000000        356.0428161621       7676.9541015625
    1794223.0000000000     602495.0000000000        345.8122253418       7678.0332031250
    1794122.0000000000     602606.1250000000        335.5815734863       7679.1083984375
    1794021.0000000000     602717.1875000000        325.3510742188       7680.1748046875
    1793920.0000000000     602828.2500000000        308.2162475586       7755.2817382813
    1793819.1250000000     602939.3750000000        283.8961486816       7881.1865234375
    1793718.0000000000     603050.4375000000        259.5746765137       8007.0996093750
    1793617.1250000000     603161.5625000000        235.2545013428       8133.0009765625
    1793516.1250000000     603272.6250000000        210.9338226318       8258.9003906250
    1793415.1250000000     603383.7500000000        189.3141784668       8379.0146484375
    1793314.1250000000     603494.8750000000        169.8621826172       8491.1396484375
    1793213.1250000000     603605.9375000000        153.3488311768       8570.9335937500
    1793112.1250000000     603717.0625000000        138.8247375488       8628.8496093750
    1793011.1250000000     603828.1250000000        126.0198059082       8667.8554687500
    1792910.1250000000     603939.2500000000        116.5029220581       8670.6865234375
    1792809.1250000000     604050.3125000000        106.9866027832       8673.5175781250
    1792708.1250000000     604161.4375000000        101.3612365723       8633.5449218750
    1792607.2500000000     604272.5000000000         98.4883880615       8563.2949218750
    1792506.2500000000     604383.6250000000         97.5253067017       8472.0322265625
