# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	01_WEST_BSMT_EXTENT_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1805643.2500000000     587866.6250000000       2042.1716308594       2042.1716308594
    1805644.1250000000     587865.4375000000       2041.6091308594       2041.6091308594
    1805757.7500000000     587715.3125000000       1944.5433349609       1944.5433349609
    1805793.5000000000     587668.1875000000       1916.0158691406       1916.0158691406
    1805871.5000000000     587565.1875000000       1891.6630859375       1891.6630859375
    1805943.6250000000     587469.8125000000       1884.3024902344       1884.3024902344
    1805985.1250000000     587415.0625000000       1880.2126464844       1880.2126464844
    1806093.8750000000     587271.4375000000       1871.5404052734       1871.5404052734
    1806098.8750000000     587264.8750000000       1871.2615966797       1871.2615966797
    1806212.5000000000     587114.7500000000       1865.4738769531       1865.4738769531
    1806237.5000000000     587081.6875000000       1864.9409179688       1864.9409179688
    1806237.5000000000     586964.6250000000       1856.0277099609       1856.0277099609
    1806237.5000000000     586814.5000000000       1844.7041015625       1844.7041015625
    1806237.5000000000     586664.3750000000       1826.6948242188       1826.6948242188
    1806237.5000000000     586514.2500000000       1805.1896972656       1805.1896972656
    1806237.5000000000     586364.1250000000       1787.8385009766       1787.8385009766
    1806237.5000000000     586214.0000000000       1780.6054687500       1780.6054687500
    1806237.5000000000     586063.8125000000       1743.2320556641       1743.2320556641
    1806237.5000000000     585913.6875000000       1701.0628662109       1701.0628662109
    1806237.5000000000     585763.5625000000       1670.6866455078       1670.6866455078
    1806237.5000000000     585613.4375000000       1648.5384521484       1648.5384521484
    1806237.5000000000     585463.3125000000       1625.1574707031       1625.1574707031
    1806237.5000000000     585313.1875000000       1599.6018066406       1599.6018066406
    1806237.5000000000     585163.0625000000       1575.6206054688       1575.6206054688
    1806237.5000000000     585012.9375000000       1554.5087890625       1554.5087890625
    1806237.5000000000     584862.7500000000       1535.4848632813       1535.4848632813
    1806237.5000000000     584712.6250000000       1517.9445800781       1517.9445800781
    1806237.5000000000     584562.5000000000       1503.1810302734       1503.1810302734
    1806237.5000000000     584412.3750000000       1487.7513427734       1487.7513427734
    1806237.5000000000     584262.2500000000       1471.5107421875       1471.5107421875
    1806237.5000000000     584112.1250000000       1456.6413574219       1456.6413574219
    1806237.5000000000     583962.0000000000       1441.7034912109       1441.7034912109
    1806237.5000000000     583811.8750000000       1428.2442626953       1428.2442626953
    1806237.5000000000     583661.6875000000       1416.1855468750       1416.1855468750
    1806237.5000000000     583511.5625000000       1405.1958007813       1405.1958007813
    1806237.5000000000     583361.4375000000       1395.0268554688       1395.0268554688
    1806237.5000000000     583211.3125000000       1386.1586914063       1386.1586914063
    1806237.5000000000     583061.1875000000       1378.5925292969       1378.5925292969
    1806237.5000000000     582911.0625000000       1373.8308105469       1373.8308105469
    1806237.5000000000     582760.9375000000       1369.2564697266       1369.2564697266
    1806237.5000000000     582610.7500000000       1364.5998535156       1364.5998535156
    1806237.5000000000     582460.6250000000       1362.2038574219       1362.2038574219
    1806237.5000000000     582310.5000000000       1360.0980224609       1360.0980224609
