# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	07_WEST_MONT_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1814055.1250000000     574390.4375000000       -464.5768127441       -464.5768127441
    1814205.3750000000     574364.9375000000       -469.0163879395       -469.0163879395
    1814273.1250000000     574353.4375000000       -470.1221618652       -470.1221618652
    1814355.5000000000     574339.5000000000       -469.9111022949       -469.9111022949
    1814505.7500000000     574314.0000000000       -467.3187255859       -467.3187255859
    1814656.0000000000     574288.5000000000       -464.6050720215       -464.6050720215
    1814806.1250000000     574263.0625000000       -464.8756713867       -464.8756713867
    1814956.3750000000     574237.5625000000       -499.2198791504       -499.2198791504
    1815106.6250000000     574212.0625000000       -544.0233764648       -544.0233764648
    1815158.1250000000     574203.3125000000       -546.8364257813       -546.8364257813
    1815256.8750000000     574186.5625000000       -548.4693603516       -548.4693603516
    1815407.0000000000     574161.1250000000       -544.0449829102       -544.0449829102
    1815557.2500000000     574135.6250000000       -518.4349365234       -518.4349365234
    1815707.5000000000     574110.1250000000       -488.3928833008       -488.3928833008
    1815857.6250000000     574084.6250000000       -506.7318115234       -506.7318115234
    1816007.8750000000     574059.1875000000       -538.2370605469       -538.2370605469
    1816043.1250000000     574053.1875000000       -538.6694946289       -538.6694946289
    1816158.1250000000     574033.6875000000       -537.7486572266       -537.7486572266
    1816308.2500000000     574008.1875000000       -528.3057250977       -528.3057250977
    1816458.5000000000     573982.7500000000       -549.1215820313       -549.1215820313
    1816608.7500000000     573957.2500000000       -576.3009643555       -576.3009643555
    1816757.2500000000     573932.0625000000       -560.1070556641       -560.1070556641
